gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
triap1	1.63841850115827e-08	0.258186249418886	0.255	0.089	0.000238062208218296
si:dkey-95p16.2	1.72270559684389e-08	0.263126708917517	0.283	0.103	0.000250309123221418
timm9	1.98140203037264e-08	0.339482299787237	0.5	0.23	0.000287897715013145
atp5fa1	1.99427513255779e-08	0.391742916624898	0.962	0.81	0.000289768176760647
COX5B	2.15092105241119e-08	0.317341119867595	0.972	0.848	0.000312528828915345
endouc	2.34882924348564e-08	0.266574998427106	0.217	0.071	0.000341284889078464
top1l	2.48302235103747e-08	0.486705174499145	0.717	0.436	0.000360783147605744
fkbp7	2.51068974851048e-08	0.324259752095143	0.509	0.239	0.000364803220458572
snai1b	2.71277365304913e-08	0.34353796474155	0.208	0.067	0.000394166011788039
cct8	2.75392435244833e-08	0.415460686235601	0.896	0.713	0.000400145208410743
seh1l	2.92614381211685e-08	0.312598086704313	0.547	0.265	0.000425168695900579
pcid2	2.9891268827791e-08	0.343986277809844	0.406	0.183	0.000434320136067803
lsm4	3.30592029929933e-08	0.434060075315861	0.84	0.555	0.000480350219488192
snrpb2	3.52902446099129e-08	0.304633564610507	0.519	0.25	0.000512767254182034
slc43a1a	3.72932808103404e-08	0.261972842228038	0.462	0.211	0.000541871370174246
