gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
ndufa5	2.2390436832427e-08	0.625275456896963	0.688	0.438	0.000325333047175165
ctsa	2.33863794858114e-08	0.551489364018403	0.288	0.102	0.000339804093928839
zgc:100829	2.51034833036703e-08	0.566632548656736	0.462	0.22	0.00036475361240233
cfl1	2.52805231737701e-08	0.446710890164614	0.988	0.978	0.000367326001714879
uqcrc1	2.57012170996364e-08	0.794369780325088	0.662	0.49	0.000373438684457717
snx9b	2.71115234125577e-08	0.436519595537928	0.425	0.177	0.000393930435184464
sptssa	3.20896898413326e-08	0.639727204764503	0.475	0.229	0.000466263193394563
ndufb6	3.45317871875161e-08	0.608814212898706	0.725	0.487	0.000501746867834608
tpi1b	3.49826782276689e-08	0.764932814897727	0.588	0.361	0.000508298314648029
id2a	3.99886554988367e-08	0.537075852442169	0.8	0.543	0.000581035164398098
BX572619.1	4.09538078678814e-08	0.48774989802107	0.288	0.101	0.000595058828320317
abcb7	4.15186575280942e-08	0.409810822442599	0.225	0.069	0.000603266093883209
aga	4.25526055675559e-08	0.407706379001567	0.188	0.051	0.000618289358896587
ap3s2	4.38639430509976e-08	0.631875917792583	0.55	0.297	0.000637343092530996
adsl	4.53252432714938e-08	0.656254726456937	0.312	0.123	0.000658575784734805
fstl1a	5.10460814174881e-08	0.268810116212569	0.2	0.055	0.000741699562996102
pfdn2	5.86761291730934e-08	0.678698382144223	0.637	0.403	0.000852564156885047
commd2	6.04219031779012e-08	0.510394500968149	0.362	0.152	0.000877930253174905
alkal2b	6.16610192967769e-08	0.353935065210203	0.175	0.044	0.000895934610382168
si:dkey-74k8.3	6.31043883020021e-08	0.342728683645928	0.112	0.021	0.000916906762028091
sept2	6.32116533984778e-08	0.735272394462284	0.738	0.495	0.000918465323879883
ndufb8	6.42804145792045e-08	0.647387196617174	0.825	0.688	0.000933994423835841
abcd3a	7.25037807215566e-08	0.457675393808375	0.3	0.111	0.00105347993388422
ube2v2	8.08575185990575e-08	0.604958757469141	0.787	0.669	0.00117485974524431
washc5	8.21194260025381e-08	0.34552616039837	0.15	0.036	0.00119319525981688
dhrs12	8.69644235000792e-08	0.392961835474849	0.275	0.092	0.00126359307345615
hacd2	8.71756985334984e-08	0.612897572397345	0.45	0.214	0.00126666289969173
lzic	1.0743804371796e-07	0.458622791184998	0.325	0.128	0.00156107477522195
ehd1a	1.11513538697005e-07	0.303929616606307	0.162	0.041	0.00162029171726748
cox20	1.45139153507792e-07	0.417416131472269	0.312	0.122	0.00210887190046822
cyth1b	1.45306401913845e-07	0.518366079716444	0.388	0.168	0.00211130201980816
sdhdb	1.66416898963532e-07	0.554069348572713	0.6	0.345	0.00241803754194012
atg7	1.67061776673978e-07	0.358232132748437	0.2	0.059	0.0024274076150729
faua	1.82114234476298e-07	0.286903786624407	1	0.997	0.00264611982694061
aldoaa	2.23143677141849e-07	0.659181619648007	0.787	0.652	0.00324227762887106
aagab	2.23457519724721e-07	0.353711377673851	0.25	0.084	0.0032468377616002
bloc1s3	2.24026373341851e-07	0.320900210158277	0.162	0.043	0.00325510320465709
atp5mc3b	2.28656421875654e-07	0.439410935391638	1	0.946	0.00332237780985325
eif2s2	2.335899845603e-07	0.615091539704441	0.812	0.655	0.00339406247566116
capn1a	2.67170669672894e-07	0.399795356476788	0.225	0.072	0.00388198983034715
slc11a2	2.74475847238712e-07	0.468003014860329	0.362	0.156	0.00398813406037848
cox19	2.74891415463565e-07	0.313560646411988	0.2	0.06	0.0039941722666856
serinc2	2.99597897216183e-07	0.536646409600321	0.425	0.2	0.00435315744655114
si:dkey-222f8.3	3.05799309672879e-07	0.499350340198253	0.488	0.245	0.00444326396954693
blvrb	3.11699826261685e-07	0.430909352089181	0.3	0.114	0.00452899847558228
tprkb	3.71150574657932e-07	0.463384237779522	0.262	0.096	0.00539281784977975
rpl38	3.82390923202708e-07	0.391187558017656	1	0.988	0.00555614011413534
timm13	3.83013481302371e-07	0.632209056260209	0.375	0.176	0.00556518588332345
tmem14ca	3.88917813928144e-07	0.506807359540769	0.4	0.184	0.00565097583637594
